artist_name,artist_id,artist_terms,artist_familiarity,artist_hotttnesss,artist_location,artist_7digitalid
Vilma Palma,ARS26BQ1187B99466D,cumbia,0.518667903,0.378106965,,78095
Pursuit Of Happiness,ARFK98R1187B9B0552,power pop,0.508676201,0.377888131,"Toronto, Ontario, Canada",14689
Jacques Dutronc,AR3QRJ91187B98E4C2,chanson,0.612953154,0.454541929,"Paris, France",32215
Antimatter,ARE9J081187FB4E58B,illbient,0.641990136,0.457135669,,95010
Becoming The Archetype,ARC7C241187B990F7F,christian metal,0.657826294,0.446170543,"Atlanta, GA",35339
Storyville,ARND48J1187B990A0B,blues-rock,0.595254765,0.3487022,Texas,4441
ISRAEL & NEW BREED,ARAUQAL1187FB5B374,ccm,0.697113113,0.417033117,,223741
Karan Casey,ARQF6NE1187FB55EF7,irish folk,0.528233945,0.349419199,,40734
Jeckyll & Hyde,ARYOJU01187FB3BC44,hardstyle,0.59088507,0.37884706,Netherlands,95478
Dionne Warwick,AR4PQ891187FB5CA9F,brill building pop,0.647933084,0.480575193,"East Orange, NJ",1968
Bad Brains,AR7Y6JX1187FB4D9B3,hardcore punk,0.726298027,0.555414576,"Washington, D.C.",9718
Zeromancer,ARQDWBG1187B9891D7,industrial rock,0.644519692,0.405618982,,5417
The Smashing Pumpkins,ARN5NHX1187FB4F755,alternative rock,0.88792045,0.670383829,"Chicago, IL",7041
Redman,ARXWAQQ1187B9AE954,hip hop,0.743129776,0.493566843,"Newark, NJ",368
Miossec,ARW3V6T1187B9ACAC4,chanson,0.551311117,0.357663448,"Brest, France",26669
Don Gibson,AR7CCCC1187FB578FF,country rock,0.540750151,0.379651219,"Shelby, North Carolina",3363
Miriam Yeung,ARGGEGH11F4C83C076,cantonese pop,0.492253132,0.256803369,,17528
Jan Wayne,ARVI9KK1187B9AACB4,eurodance,0.598985507,0.40411691,,41644
Beherit,AREBWEH1187B99EA9A,illbient,0.596184927,0.427479242,Helsinki,309423
The Unborn Chikken Voices,ARIGR2O1187FB5036E,rock,0.43815974,0.312752628,,291877
Kathy Troccoli,ARH3TXI1187FB3A486,ccm,0.533659594,0.365822369,"NASHVILLE, Tennessee",304663
Jimmy Riley,ARD3ICK1187B9A56C9,roots reggae,0.477724733,0.299705214,,7565
Les Bantous De La Capitale,AR7LN7G1187FB395BB,congo,0.427987492,0.273365751,,505851
Pascal Obispo,AR5IHI31187B998618,europop,0.561272323,0.377852557,,90217
Alicia Keys,AR52EZT1187B9900BF,neo soul,0.933916106,0.821648467,"Harlem, New York",1237
Pumpkin Buzzard,AR8BMEQ1187B9B4214,happy hardcore,0.391108885,0.240098406,Missouri,477060
Bézu,AR107SB1187B9A79F9,chanson,0.373850623,0.148985481,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",304198
Jim Kweskin,AR3GYKU1187B996AB9,ragtime,0.34173223,0.264752142,"Stamford, CT",43762
Rooney,ARZYPLF1187FB45B9B,power pop,0.775494508,0.54260187,"Los Angeles, CA",1459
Los Auténticos Decadentes,ART6QCS1187FB40CBD,cumbia,0.610330728,0.407821565,,141951
Mariah Carey,ARKSZW81187B9B695D,dance pop,0.934935267,0.787005469,"New York, New York",5732
Kane,AR1XE381187FB4C685,blues-rock,0.58893851,0.377961532,California - LA,3594
Amorphis,ARV8T9T1187B99F3F4,progressive metal,0.709010525,0.553566172,,21896
The Plimsouls,ARZIXB81187B98FCEC,jangle pop,0.573243195,0.382961658,,107070
Sugar Minott,ARIRD6J1187FB5A98C,roots reggae,0.606975737,0.386289651,"Kingston, Jamaica",7591
Alexisonfire,AR040QX1187FB4CFE1,post-hardcore,0.831163941,0.57893354,"St. Catharines, ON, Canada",28697
Bob Margolin,ARBZAIL1187FB5B1C8,blues-rock,0.555985053,0.326848818,"Boston, MA",173970
Aswad,ARP39OU1187FB4D543,roots reggae,0.619358946,0.389107387,"West London, England",240
Jonny Lang,ARBHBE91187B9A1F58,blues-rock,0.698969925,0.486783025,"Fargo, ND",11139
Extrabreit,ARI2G3D1187B98D8A0,new wave,0.580204476,0.400306607,,3821
Ben Harper And The Blind Boys Of Alabama,ARIJE101187FB45E88,blues-rock,0.578648939,0.376582962,,1593
Erkki Junkkarinen,ARIUQZL1187FB4303B,humppa,0.404499596,0.331642439,,22827
Line Renaud,ARJIE2Y1187B994AB7,chanson,0.470212296,0.320086927,,19334
Lionel Rogg,ARN8NCB1187FB49652,early music,0.320855383,0.29127103,"Geneva, Switzerland",29437
Sabda Brahma,ARCCBWR122BCFCBB85,nu jazz,0.439716355,0.268959772,,82220
Deitrick Haddon,AR4Y1BM1187B99A1EF,roots reggae,0.673653885,0.461679633,,64440
Jennifer Lopez,AR7C6G11187B9B4C1E,dance pop,0.816842854,0.567889146,"The Bronx, New York",21255
Dyango,ARPCDZM1187B996876,ballad,0.478119091,0.345045823,Massachusetts,18694
Zeca Baleiro,ARVLIVA1187B991590,brazilian pop music,0.61071322,0.425126208,,271382
Yahir,ARNNHLN1187FB42912,brutal death metal,0.598636434,0.454848369,"Hermosillo Sonora, Mexico",23909
Shapeshifters,AROU5DG1187FB562B5,progressive house,0.630130467,0.469965125,,436
Cristina Pato - Mutenrohi,ARROTQN1187B98FAF0,gaita,0.430562185,0.276451956,,375550
Mikey Dread,AR78ZID1187B9B31ED,roots reggae,0.58568315,0.360445766,Jamaica,37132
Capital Tax,AR7TB3P1187B98E2AE,hip hop,0.416953683,0.309873661,,435026
Francis Dhomont,ARQKBSH1187B9B4B99,illbient,0.09070255,0.29533282,,109608
Mick Moloney,ARKNICM1187B9B9CE5,irish folk,0.460574212,0.300128253,,41173
Joe Grushecky,ARZIKR01187B98DF08,heartland rock,0.503002306,0,,191898
Groundhogs,ARZCNRW11F50C4A630,blues-rock,0.518442304,0.422033836,,455790
AFI,AR2FAMK1187FB4CF60,post-hardcore,0.909247284,0.554938523,"Ukiah, CA",10923
Cowboy Mouth,ARMYKRB1187B98CFF0,post-grunge,0.681148023,0.40199254,,39303
Papa Wemba,ARWJHW61187B98FA8E,soukous,0.541968375,0.417885349,"Kasai, Zaire",15861
The Jeremy Spencer Band,AR695PK1187B996E35,blues-rock,0.520933079,0.206020372,"West Hartlepool, England",185262
RUN-DMC,ARX9YIP1187B98A656,hip hop,0.686988955,0.606630152,,13447
Simply Red,AR198711187B9AD09F,pop rock,0.731590593,0.498563611,İngiltere,4081
Mase,ARS2W231187B99EDEC,pop rap,0.630871879,0.415114608,,40912
BoDeans,ARKL75U1187FB5B8B6,roots rock,0.617608694,0.405967369,Waukesha WI,11528
Carlos Vives,ARLAWDD1187FB48367,vallenato,0.620963981,0.413254694, ,17864
Gang Starr,ARDSWIE1187FB39056,jazz rap,0.705881777,0.491178954,"Boston, Massachusettes",16929
The Jackson Southernaires,AREWQSE1187B9AEC6C,southern gospel,0.323008991,0.31143764,Mississippi,180751
Caniche Hara-Kiri,ARZIHDF11F4C847D1C,slow core,0.447364228,0.278016711,,330695
Clarence Fountain,AR86QIW1187B9AD8F0,southern gospel,0.449759246,0,"Tyler, AL",149177
Franco,ARPHH7Z1187B9B6A3A,soukous,0.600486543,0.453270236,"Sona-Bata, Zaire",182084
Foo Fighters,AR6XPWV1187B9ADAEB,grunge,0.839275393,0.521843187,"Seattle, WA",8293
Elephant Man,ARTWPGO1187FB52DC3,dancehall,0.747815369,0.459189195,"Kingston, Jamaica",4550
Lightnin' Hopkins,ARIGKCK1187FB5C99B,texas blues,0.709198455,0.455774854,"Centerville, TX",8591
Extrabreit,ARI2G3D1187B98D8A0,new wave,0.580204476,0.400306607,,3821
Vixen,AR3PDNJ1187B9AF3F0,gabba,0.606102515,0.396018754,California - LA,15977
A-Studio,ARIQZ2V1187B98E546,progressive house,0.440158294,0.362572494,,42897
Planet P Project,AR8ZCNI1187B9A069B,new wave,0.426667857,0.332275747,,276891
Tom Petty And The Heartbreakers,ARBEBBY1187B9B43DB,heartland rock,0.779838092,0.568350503,"Gainesville, FL",4996
Thirst,ARQJBXN1187B9B11D9,post-grunge,0.569425579,0.30318898,UK - England - South West,51197
Faithless,ARXDQJB1187FB57154,progressive house,0.813013089,0.548533655,"London, England",25
F.I.R.,AR18AJW1187FB3F9FA,chinese music,0.537385267,0.370540726,,36823
John Mayall & The Bluesbreakers,ARJ9DSA1187B990E00,blues-rock,0.626803106,0.405234691,,1633
The Edgar Broughton Band,ARJB9TE1187FB3A9F8,protopunk,0.524008172,0.349037894,,17613
Eurythmics,ARDGB6U1187FB3AD07,dance rock,0.75100762,0.523699078,"London, England",3041
Boyz II Men,ARR9XGB1187B9912E6,new jack swing,0.790922848,0.601184942,"Philadelphia, PA",1566
Jay & The Americans,ARBJI5N1187FB400D0,soft rock,0.547325147,0.359709363,"New York, NY",16212
1. Futurologischer Congress,ARECPYG11C8A42B5BF,kraut rock,0.374763103,0.256977994,,42450
Seguridad Social,ARYC2P31187B9B9AB7,rumba,0.5623863,0.390361005,,9474
Malefaction,ARZ78EG1187FB4638E,grindcore,0.39821877,0.279483127,,194824
Champion Jack Dupree,AR8ACFK1187B9B4063,piano blues,0.538084829,0.313500755,"New Orleans, LA",5907
Red Foley,AR9HABI1187FB3ACAA,country gospel,0.481703586,0.342626791,"Blue Lick, KY",16475
Metallica,ART5MUE1187B98C961,speed metal,0.864143219,0.726174387,"Los Angeles, CA",27920
Rui Da Silva,ARE17W51187FB5381B,progressive house,0.625186798,0.388800313,London,230367
Space Opera,ARUG0QH1187B99613A,new beat,0.408514706,0.272015763,,391062
Beastie Boys,ARLHO5Z1187FB4C861,hip hop,0.853124523,0.591628024,"New York, NY",505
The Stooges,ARLR9U31187B9A71AD,experimental rock,0.732603394,0.497050959,"Ann Arbor, MI",14590
Rajery,ARQ0JU31187B99B2B5,future jazz,0.481773107,0.300383177,,186866
Johnny Horton,ARTBFV61187FB3C250,country rock,0.610427725,0.438168226,"Los Angeles, CA",28162
Johnny Carver,ARV88461187FB427C5,country,0.315759909,0,,258609
Freddie King,ARRT66G1187FB3DDF9,texas blues,0.609636698,0.382593001,"Gilmer, TX",10221
Sukhbir,AR0V0SR1187B99DDB4,bhangra,0.44680127,0.323757015,,67674
Pyrolator,ARJJYQS1187B996882,hard trance,0.456620687,0.34776698,,308161
Atreyu,ARMOHN71187FB3959F,post-hardcore,0.821844255,0.592439486,"Orange County, CA",24087
Beogradski Sindikat,ARH312K1187FB3F1D4,hip hop,0.520002445,0.460875113,,472113
Bomb Squad,ARQHJLT11F50C4C101,funk rock,0.529680673,0.35085673,Connecticut,126404
Ms. Dynamite,AR21YNH1187FB49649,grime,0.589694605,0.383863704,London,9917
Dixie Chicks,AR11YQ81187FB3C654,bluegrass,0.827409365,0.576902281,"Austin, TX",30037
Cartel,AR3DCWS1187B9A4416,progressive rock,0.757801082,0.43425005,"CHICAGO, US",568677
Josh Turner,ARKZ13R1187FB54FEE,americana,0.791801556,0.637302343,,16509
Anneli Drecker,AR9E0A21187B989609,downtempo,0.505115115,0.339614295,,36728
Otis Spann,AR243ZT1187B9A98D2,piano blues,0.534464352,0.368689373,"Jackson, MS",21569
Janis Joplin,ARS86AJ1187B9B4225,blues-rock,0.803810768,0.559925869,"Port Arthur, TX",52280
Dexys Midnight Runners,AR8CT8U1187FB4D803,folk rock,0.679793556,0.489458259,"Birmingham, England",1482
Bad Company,ARD8JVH1187FB4DA04,blues-rock,0.696816892,0.482100019,England,6678
Vangelis,ARMPRI31187FB4F7D9,progressive rock,0.772871995,0.473700501,"Volos, Greece",6309
themselves,ARNVM131187B990D2B,experimental pop,0.628274449,0.428834536,Oakland CA,172369
Barbara Lynn,ARXDDH31187FB3DF1C,louisiana blues,0.547485301,0.348408181,"Beaumont, TX",297350
King Diamond,ARXX9J41187B9AE4D0,heavy metal,0.783746918,0.465542672,,52203
Pat Metheny / Charlie Haden,AR1CD5Z1187B98F2C2,free jazz,0.618296844,0.463979514,"Shenandoah, IA",4031
Dave Brockie Experience,ARQFKVO1187B9B1777,shock rock,0.484333758,0.335935512,,414650
Jay & The Americans,ARBJI5N1187FB400D0,soft rock,0.547325147,0.359709363,"New York, NY",16212
Beat Pharmacy,AR0SZW11187B98C5E5,deep house,0.530030314,0.344402575,NY - New York City,187520
Rhinoceros,AR6D5OM1187B993D9E,straight edge,0.573386724,0.328650096,UK - England - West Midlands,23828
Bury Your Dead,ARG9E8O1187B99AB4F,hardcore punk,0.825962346,0.506804744,"Boston, Massachusetts",91107
Williamson,ARAFRFP1187FB4230B,neofolk,0.478770834,0.327875295,,64070
Dilated Peoples,AR0CANF1187B9AF35F,turnablism,0.804838889,0.457841156,"Los Angeles, California",7037
Steinwolke,AR64H7U1187B990997,neue deutsche welle,0.455502036,0.091886119,,586467
Tiny Tim,ARPBNLO1187FB3D52F,cabaret,0.593496044,0.404897336,"New York, NY",23825
Mind Furniture,ARAHILU122988FD7D1,progressive rock,0.031013499,0,California - SF,493127
Drouz,ARGSOPB1241B9CBB58,lullaby,0.433019437,0.251968125,,287182
Rajery,ARQ0JU31187B99B2B5,future jazz,0.481773107,0.300383177,,186866
12 Gauge,AR21K7Q1187FB3D248,dirty rap,0.480161598,0.160740545,,198768
Die Bandbreite,ARLKMZE1269FB37388,hip pop,0.540862497,0.294114828,,153128
Alan Silvestri,ARFFDZU1187FB50682,country rock,0.629301806,0.450779891,"New York, NY",1971
Helmet,AR0IVSA1187FB4F069,rapcore,0.776598968,0.490079584,New York,818
Dynamite Deluxe,ARRHVGT1187B98D603,hip hop,0.633402342,0.414834941,Germany,86718
Bill Murk,AR21JV01187B999138,hard house,0.184250147,0,,62288
Jawoll,AR6FCPE1187B992B06,new wave,0.44261828,0.31007875,,285393
The Baltimore Consort,ARODOO01187FB44F4A,early music,0.425723658,0,,1701
Foo Fighters,AR6XPWV1187B9ADAEB,grunge,0.839275393,0.550762085,"Seattle, WA",8293
Sivuca & Clã Brasil,AR3N2H11187B98AFBA,brazilian jazz,0.479620747,0.324334205,"Itabaiana, Para�, Brazil",23575
Rod Piazza & The Mighty Flyers,AR1VB2W1187B9901C5,blues-rock,0.509984625,0.322704932,California - LA,185252
Primordial,ARIF6IS1187B98FDEB,folk metal,0.751040126,0.4181931,"Dublin, Ireland",111336
Michael Stanley Band,ARI648V1187B9B5379,heartland rock,0.44276965,0.294986617,,192619
Willie Clancy,ARXZP9T1187FB4565D,disco,0.346236811,0.284824356,"Miltown Malbay, Ireland",453153
Planet P Project,AR8ZCNI1187B9A069B,new wave,0.426667857,0.332275747,,276891
Ragheb Alama,ARZ507V1187FB4425E,arabesque,0.554226467,0.424931835,,121558
Jay Pérez,ARQHLIO1187B98AA6A,tejano,0.55010385,0.386237683,,313149
Pee Wee King,ARXCUQE1187B9ADD91,western swing,0.408071911,0.313667192,"Milwaukee, WI",20723
Patsy Cline,ARA7YDA1187B9A5776,country rock,0.656728903,0.468511467,"Gore, VA",1500
Solitaire,AREQFCA1187B991F36,deep house,0.537968819,0.383969966,,97892
Mötley Crüe,AREGV3K1187B9AF614,heavy metal,0.724284927,0.501360613,"Los Angeles, California",263740
Simon Harris,ARLLANI1187FB5116F,hip house,0.39076084,0.207675838,,6997
US Coast Guard Band,ARPMJGA11F4C83BDFE,patriotic,0.338383263,0.277753672,,165320
Alvino Rey And His Orchestra,AR80RBU1187FB3757D,space age pop,0.366678331,0.272471256,,598932
CoCo Lee,ARWENXU12454A2DE56,dance pop,0.473486936,0.219369575,,127905
Pale Forest,ARA3XRR1187B9984EF,gothic rock,0.522679339,0.381815337,,140199
Nestor Torres,ARXJSHW1187B9A2A52,latin jazz,0.485921286,0.353156298,"Miami, FL",66941
Irwin Goodman,ARD5SR21187B9B5F4A,german pop,0.517480572,0.43280431,Hämeenlinna,5571
Jane's Addiction,ARQOATR1187B9AE959,alternative metal,0.711893809,0.535163042,"Los Angeles, CA",4782
Mystic Revelation of Rastafari,ARJO8W91187B9AB734,roots reggae,0.376419611,0.208578174,,139885
Isabel Pantoja,ARUK0W21187B995456,flamenco,0.496152636,0.363506516,,3151
Cancer Bats,ARVBP9K1187FB48254,southern rock,0.689800593,0.533842727,"Toronto, Ontario, Canada",36514
Captain Hollywood Project,AR19JS91187B98CB66,dance pop,0.524821393,0.362162159,,356599
Roy Rogers,ARHK7A51187FB411D8,western swing,0.510367933,0.405080353,"Redding, CA",41417
Johnny Nash,AREZWC61187FB52DCF,reggae,0.593420296,0.407283888,"Houston, TX",10876
Ismael Dueñas,ARBXODO1241B9C6C6F,nu jazz,0.374938856,0,,71007
Marc Lavoine,ARDINVM1187B98A6C1,chanson,0.573527313,0.368506753,"Longjumeau, France",41438
John Mayer,ARZENOX1187B98A645,rock,0.837947909,0.788137758,"Calcutta, India",7032
Big Mama Thornton with Kansas Bill and his Orchestra,ARZJKZR1187FB3EFC2,texas blues,0.570506936,0.423070612,"Montgomery, AL",22364
Roy Drusky,AR059HI1187B9A14D7,country rock,0.378347969,0.3065186,"Atlanta, GA",31741
Jeanne Pruett,ARKPDFV1187B99804D,classic country,0.39884632,0.313675752,"Pell City, AL",31392
Mariano Yanani,ARY1P2B1187B9B78F5,lullaby,0.379734512,0.3138661,,109333
The Irish Rovers,ARIT9Y51187FB364AE,irish folk,0.589314502,0.398883011,"Alberta, Canada",43490
Wilks featuring jah mason,AR051KA1187B98B2FF,hip hop,0.351182454,0.080166939,,229621
Angelo Badalamenti,AR1PCLK1187FB5BBFF,chill-out,0.698770478,0.399451724,New Jersey,1796
J.J. Cale,AR93D4D1187FB3ACAD,blues-rock,0.67577137,0.435468899,"Oklahoma City, OK",1374
Bert Kaempfert And His Orchestra,ARPPURC1187B990FB7,orchestra,0.386291901,0.367639871,,18214
All Shall Persih,AR2VLIP1187B99F897,death core,0.741848576,0.523561642,,85145
John Digweed,AROZNFA1187B99D367,progressive house,0.703229577,0.433927838,"Hastings, England",126841
White Heart,ARCCRTI11F4C845308,ccm,0.477364753,0.337507289,,30101
Vanessa Bell Armstrong,ARP32X81187B99EBF5,gospel,0.573843116,0.408646827,"Detroit, MI",54079
Dropline,AR5UVIM1187B98A8B9,grime,0.407528766,0.296836689,,5346
Tommy Sands,ARWBAI21187B991E2E,rockabilly,0.406801997,0.298580718,UK - Northern Ireland,167857
Missy Higgins,AROOKC21187B9AE85C,singer-songwriter,0.77087265,0.496351409,"Melbourne, Australia",5389
Hi-Fi Companions,AR02KZG1187FB3B3B4,future jazz,0.387295691,0.283367108,,440148
Jope Ruonansuu,ARW1WST1187FB384DA,parody,0.464362591,0.417846148,,22231
Charlie Patton,ARTDUXM1187B9899ED,delta blues,0.574300068,0.375593583,"Edwards, MS",8583
Mr. Kilombo,ARPVGYY1269FCD5E98,rumba,0.522808285,0.35888783,,160367
Marlene Dietrich,ARKETDZ1187B9B2566,chanson,0.616896386,0.416503946,"Sch�erg, Germany",16843
Adalberto Santiago,ARE6ZTY1187FB5007F,salsa,0.415487694,0.311679481,,26992
Eddie,AR0GGKI1187FB391D5,frevo,0.622684167,0.362238747,,180187
Los Fabulosos Cadillacs,ARL3VGT1187FB40E8E,ska,0.774037142,0.521726648,Buenos Aires.,3919
Akon,ARCGJ6U1187FB4D01F,hip hop,1,0.826777014,"St. Louis, MO",1573
V Sinizter,ARPZXOL11F50C4F5DB,rap,0.511639055,0.282489879,Michigan,129186
Richard Hawley And Death Ramps_ Arctic Monkeys,ARM0P6Z1187FB4D466,garage rock,0.81659671,0.553661233,"Sheffield, South Yorkshire, Engla",8318
Stephan Micus,ARN3O411187FB4D859,free improvisation,0.561370907,0.365533756,,135117
Johnny Winter,ARAOBIZ1187FB38574,blues-rock,0.749711708,0.452380504,"Beaumont, Texas",39812
Jean-Claude Darnal,ARK3IS51187B99B51C,chanson francaise,0.177527312,0,,325779
Raze,ARI4NXX1187FB59DF2,hip house,0.550303379,0.407373149,Wisconsin,19014
Yank Rachell,ARJ7NR71187FB437B7,country blues,0.489610125,0,"Brownsville, TN",110771
Orbit,ARHKW8K1187FB4C9A2,hardstyle,0.515312738,0.296905207,,319490
Kruger,AR16NGV1187FB5B8BC,post-hardcore,0.532845303,0.350512132,"Lausanne, CH",140241
Slipknot,AR0KBXO1187B996460,rap metal,0.928936926,0.598555412,"Des Moines, Iowa",63345
Grachan Moncur III,ARB0T441187FB3B064,free jazz,0.445670422,0.32936157,New York,242615
Rick Astley,ARWPYQI1187FB4D55A,dance pop,0.754917646,0.507464243,"Newton-le-Willows, Merseyside, England",3204
The Marx Brothers,ARCII0J1187FB3A1B4,vaudeville,0.423401377,0.375652824,"New York City, New York",35758
Sylvester Weaver,ARPJNT81187B98AD36,country blues,0.370703604,0.274631117,"Louisville, KY",54762
Line Renaud - Dean Martin,ARJIE2Y1187B994AB7,chanson,0.470212296,0.320086927,,19334
Orbital,ARD5K161187B9AC784,techno,0.693009204,0.498668875,"Sevenoaks, United Kingdom",1269
Jason Mraz,ARML3X41187FB35F2E,alternative rock,0.842972108,0.793412623,,4260
Lester Bowie,ARQQARA1187FB3F2AB,free jazz,0.386753406,0,"Frederick, MD",190714
Alejandro Lerner,ARAMIDF1187FB3D8D4,pop rock,0.556750823,0.361587942,,15403
Wolfchant,AREC9D21187FB3A3D5,viking metal,0.600546565,0.379574248,,136431
La 5A Estacion,ARGYPFI1187FB3D997,pop rock,0.46477944,0.333851528,Bergen Norway,567196
The Ataris,ARPKK761187FB4D53C,pop punk,0.82785377,0.517328584,"Anderson, IN",89680
Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd,ARVZDOM1187B9B49C9,soft rock,0.676755655,0.543706051,"Brooklyn, NY",3099
Jacques Douai,ARYDFJA1241B9CBFF2,chanson,0.313851152,0.14519083,,285519
Ronnie Milsap,ARGIABO1187FB4B3B5,country rock,0.63259242,0.497690507,"Robbinsville, NC",2124
Marc Shaiman,AR8IEZO1187B99055E,soundtrack,0.510010871,0.378442737,,133897
Jacques Douai,ARYDFJA1241B9CBFF2,chanson,0.313851152,0.14519083,,285519
DJ Slugo,ARCZ42S1187B98C0D7,bass music,0.559358631,0.39963949,,204883
SKOLD vs. KMFDM,ARZDUML1187B9AD101,heavy metal,0.489298816,0.356580342,,483178
Legion Of Green Men,ARRO4O51187B993066,downtempo,0.477823317,0.374378211,"Burlington, Ontario, Canada",169426
Glen Ricks,ARTWNNQ1187B9A15BC,lovers rock,0.329803211,0.25656218,,53443
Faces,ARWDEEB11E2835E73C,blues-rock,0.625762202,0.449493483,"London, England",4783
Enslavement Of Beauty,AR0I2BV1187FB3D89F,parody,0.546206711,0.354517343,NORWAY,529781
Aynsley Lister,ARPTYXP1187B9A1B86,blues-rock,0.518518769,0.36626884,,299762
David Raksin,AR84BEJ1187FB58F65,easy listening,0.331828198,0.236036153,"Philadelphia, PA",60777
Facto Delafe y las flores azules,ARL6UP41187FB5C604,trip hop,0.636119207,0.363499577,,156929
Al Toomer,ARNWBIU11F50C505F4,stand-up comedy,0.326907036,0.282457512,,171630
Nick Ingman,ARI2JSK1187FB496EF,jazz funk,0.4074304,0.31853603,"London, England",2728
Utopia,ARHBWOZ1187FB3FD53,new beat,0.543936552,0.430300279,ITALY,25694
John Brown,ARA0YAE1187B9B1D16,hard trance,0.641525136,0.387181942,North Carolina,12329
Toni Braxton,ARAEX7Y1187FB42D36,dance pop,0.737972528,0.555968804,"Severn, MD",40884
Tommy Overstreet,AREB9421187FB458EF,country rock,0.441586733,0.27951548,"Oklahoma City, OK",288538
Chris Brown,ARXOTQH1187FB57084,r&b,0.892688611,0.830356766,"Fairfax, California",17428
Erkki Junkkarinen,ARIUQZL1187FB4303B,humppa,0.404499596,0.331642439,,22827
Charlie Peacock,ARUUXNF1187B98FB36,ccm,0.481180212,0.379495651,,49852
Capone-N-Noreaga,AR60ZZX1187FB52E29,gangster rap,0.585680704,0.430544696,"New York, NY [Queens]",370
Patric C,AR4NTMG1187B9B5C17,breakcore,0.429923215,0.311842341,,7176
Kitaro,AR6AGJV1187FB504BA,chill-out,0.668087296,0.459387425,"Toyohashi, Japan",171244
Jean-michel Rotin,ARXRMXD12086C1309C,zouk,0.509981343,0.403066107,FRANCE,257411
Happy Mondays,ARPATQ21187B9ACAFC,alternative dance,0.682101282,0.424108277,"Manchester, England",4135
Flutlicht,ARWD6SL1187B9B5D31,hard trance,0.447804201,0.334937284,,108967
Alain Souchon,ARLZ6BF1187FB3DD6A,chanson,0.638472268,0.373011673,"Casablanca, Morocco",41481
Mil featuring Memphis Bleek,AROGHQQ1187B9890E3,visual kei,0.640971683,0,,41256
Prince With 94 East,AR1GW0U1187B9B29FD,disco,0.432529659,0.339385126,"Minneapolis, MN",800901
Fiasko,ARQQSZK1187B99F854,tech house,0.407548915,0.280948901,,413291
Flickerstick,AR82QSN1187FB41EC9,post-grunge,0.625806928,0.358121073,,166953
Bobby Darin,ARD0FN11187B9B25CD,brill building pop,0.704411407,0.469425908,"New York, NY [The Bronx]",10549
John Michael Talbot,ARAPI451187B9B6E6F,ccm,0.558245309,0.439488099,"Oklahoma City, OK",19772
